-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	1.791720e+26	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	1.791720e+26	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	2.687580e+26	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
-nan	-nan	-nan	-nan	-nan	-nan	8.958600e+25	9.005147e+03
